c Esto es un archivo con instancias para grafos. 
p did 150
e 75 89 26.9633907145
e 75 90 288.853679884
e 75 91 250.730822631
e 75 92 145.324732226
e 75 93 114.885346599
e 75 94 43.1178047421
e 75 95 269.699216099
e 75 96 110.713680618
e 75 97 181.017499706
e 75 98 17.2666357625
e 75 99 195.305588745
e 75 100 277.362777843
e 75 101 49.3290933059
e 75 102 52.4985586403
e 75 103 156.649356605
e 75 104 58.5267826254
e 75 105 64.6602668711
e 75 106 85.622054728
e 75 107 148.814308985
e 75 108 196.062066286
e 75 109 230.886100412
e 75 110 121.188640774
e 75 111 170.7026746
e 75 112 101.469839155
e 75 113 21.9025345606
e 75 114 32.4847691429
e 75 115 219.691907783
e 75 116 265.570864332
e 75 117 117.833620208
e 75 118 276.387719609
e 75 119 237.23400443
e 75 120 287.628070598
e 75 121 48.4376469944
e 75 122 286.805847935
e 75 123 228.821409706
e 75 124 114.007886212
e 75 125 231.289054562
e 75 126 41.4897206463
e 75 127 14.5218000573
e 75 128 171.092301247
e 75 129 104.696609824
e 75 130 41.364008454
e 75 131 217.251801087
e 75 132 266.583788217
e 75 133 190.732085252
e 75 134 2.25547686454
e 75 135 53.6020527116
e 75 136 157.153513433
e 75 137 171.612652184
e 75 138 125.913530715
e 75 139 276.299703383
e 75 140 59.2895630078
e 75 141 27.6633083172
e 75 142 254.093698895
e 75 143 77.3015891699
e 75 144 224.559255235
e 75 145 273.133792199
e 75 146 13.0693406228
e 75 147 265.730992761
e 75 148 299.371963644
e 75 149 247.425787656
e 76 77 240.681549089
e 76 78 53.4715632727
e 76 79 102.72863372
e 76 80 231.720177474
e 76 81 40.1945824941
e 76 82 217.558051985
e 76 83 98.6232055907
e 76 84 40.3534277733
e 76 85 106.156540165
e 76 86 18.7589153084
e 76 87 15.2986093831
e 76 88 24.8851080749
e 76 89 86.1081709181
e 76 90 149.754864558
e 76 91 263.104018939
e 76 92 254.034919963
e 76 93 159.342212198
e 76 94 162.695119825
e 76 95 290.247244586
e 76 96 236.657806727
e 76 97 295.079990425
e 76 98 90.1650239857
e 76 99 248.603473696
e 76 100 237.500722512
e 76 101 31.0448656351
e 76 102 155.944495569
e 76 103 179.469986621
e 76 104 110.697009624
e 76 105 131.992344996
e 76 106 8.15994325066
e 76 107 122.105306077
e 76 108 237.479976076
e 76 109 176.923179809
e 76 110 256.75851545
e 76 111 14.7381050344
e 76 112 254.779873085
e 76 113 274.136871506
e 76 114 82.9052262515
e 76 115 154.37895772
e 76 116 178.48791969
e 76 117 246.44336068
e 76 118 244.245217164
e 76 119 105.578379195
e 76 120 144.054708992
e 76 121 199.187063171
e 76 122 145.437444136
e 76 123 238.768812562
e 76 124 236.895511961
e 76 125 118.023954943
e 76 126 76.2378445467
e 76 127 73.6356033429
e 76 128 246.429727502
e 76 129 205.661591441
e 76 130 218.569590524
e 76 131 26.1983922586
e 76 132 217.051469241
e 76 133 131.756717257
e 76 134 17.8060648925
e 76 135 111.839837034
e 76 136 78.9735367986
e 76 137 206.627978784
e 76 138 86.6489554435
e 76 139 289.191241172
e 76 140 282.897227549
e 76 141 199.605106986
e 76 142 167.68509837
e 76 143 47.6236649693
e 76 144 181.027057796
e 76 145 179.385771535
e 76 146 243.785275999
e 76 147 192.3845243
e 76 148 128.11917621
e 76 149 79.791909043
e 77 78 190.043172316
e 77 79 17.2197662286
e 77 80 83.8592547108
e 77 81 77.8908195322
e 77 82 68.7460358683
e 77 83 169.383672258
e 77 84 192.463331992
e 77 85 199.363842771
e 77 86 284.14321268
e 77 87 92.240020441
e 77 88 11.5467902535
e 77 89 109.615821584
e 77 90 52.2538774525
e 77 91 128.63997965
e 77 92 24.2885286558
e 77 93 121.843988314
e 77 94 205.425081703
e 77 95 237.12735392
e 77 96 261.812776673
e 77 97 85.3468505546
e 77 98 270.106961492
e 77 99 286.101296502
e 77 100 207.218663911
e 77 101 0.498153215641
e 77 102 184.020029498
e 77 103 258.308048901
e 77 104 218.638836881
e 77 105 281.203799703
e 77 106 83.6283435595
e 77 107 72.0869759774
e 77 108 52.455293652
e 77 109 184.967594991
e 77 110 51.3520499342
e 77 111 192.287888854
e 77 112 257.174456035
e 77 113 170.216013517
e 77 114 86.2684778313
e 77 115 52.4290327889
e 77 116 245.861941096
e 77 117 247.157812173
e 77 118 80.5323474929
e 77 119 87.2150406564
e 77 120 57.2387871096
e 77 121 81.6376540327
e 77 122 80.2130699775
e 77 123 33.2569676943
e 77 124 289.333029231
e 77 125 180.808033503
e 77 126 181.184663396
e 77 127 218.785656132
e 77 128 43.1272070014
e 77 129 149.378835534
e 77 130 176.644606609
e 77 131 70.9386443928
e 77 132 154.662729929
e 77 133 148.266267862
e 77 134 195.528577758
e 77 135 104.501864408
e 77 136 263.391321342
e 77 137 196.524796473
e 77 138 290.773495609
e 77 139 132.110060431
e 77 140 103.846169581
e 77 141 285.915012134
e 77 142 44.8253954378
e 77 143 56.5286657442
e 77 144 218.39001967
e 77 145 207.166195941
e 77 146 146.067978242
e 77 147 175.531139367
e 77 148 199.917978968
e 77 149 287.395612494
e 78 79 194.549295064
e 78 80 176.71701564
e 78 81 175.74265245
e 78 82 213.266457989
e 78 83 291.559343317
e 78 84 299.337632529
e 78 85 293.516189034
e 78 86 13.2297861994
e 78 87 90.2967161378
e 78 88 238.679819325
e 78 89 126.688062251
e 78 90 56.861728865
e 78 91 74.2829302232
e 78 92 132.420190425
e 78 93 14.9797379601
e 78 94 103.081884793
e 78 95 191.504023583
e 78 96 40.1643874462
e 78 97 276.449349655
e 78 98 98.600234791
e 78 99 55.9260497454
e 78 100 58.2177948127
e 78 101 277.88111749
e 78 102 18.9009366665
e 78 103 178.085836719
e 78 104 214.13194433
e 78 105 208.194703095
e 78 106 166.664988787
e 78 107 65.1533830264
e 78 108 198.602176375
e 78 109 280.609420884
e 78 110 92.8265788291
e 78 111 52.4167339676
e 78 112 113.466899778
e 78 113 15.6028194357
e 78 114 177.925400876
e 78 115 73.813756941
e 78 116 0.673153951576
e 78 117 280.082306645
e 78 118 119.44154386
e 78 119 172.95776843
e 78 120 80.6329626271
e 78 121 104.482203797
e 78 122 131.821479758
e 78 123 51.2567581429
e 78 124 82.4784649833
e 78 125 280.973859384
e 78 126 48.2951599774
e 78 127 297.992775339
e 78 128 46.5731333427
e 78 129 232.585692702
e 78 130 42.1898764634
e 78 131 252.448637555
e 78 132 226.529873386
e 78 133 139.623368175
e 78 134 239.07832841
e 78 135 293.509349826
e 78 136 174.244387485
e 78 137 204.778358704
e 78 138 70.9825865129
e 78 139 260.895224949
e 78 140 295.443286131
e 78 141 59.2973143762
e 78 142 109.548007149
e 78 143 219.141810753
e 78 144 167.885906861
e 78 145 14.6026170521
e 78 146 27.0486144884
e 78 147 4.61556750928
e 78 148 27.7998307106
e 78 149 199.753690098
e 79 80 285.327122857
e 79 81 247.02006888
e 79 82 292.219689873
e 79 83 109.95630692
e 79 84 205.706205998
e 79 85 128.352979767
e 79 86 69.642729007
e 79 87 194.472053872
e 79 88 52.5518805069
e 79 89 79.8786746087
e 79 90 214.280604677
e 79 91 266.7774438
e 79 92 16.1424972736
e 79 93 184.970034815
e 79 94 97.7463093874
e 79 95 111.471953256
e 79 96 142.032368901
e 79 97 194.908588774
e 79 98 176.833369632
e 79 99 20.3004612762
e 79 100 35.77895562
e 79 101 156.804583174
e 79 102 167.691985347
e 79 103 31.3573126957
e 79 104 230.529060466
e 79 105 9.81264399343
e 79 106 173.324130146
e 79 107 80.0115095273
e 79 108 123.289196328
e 79 109 226.802188321
e 79 110 96.460642645
e 79 111 166.373788339
e 79 112 41.8673255727
e 79 113 143.551209045
e 79 114 261.82444297
e 79 115 213.760257809
e 79 116 145.086868151
e 79 117 126.386640733
e 79 118 4.1329428403
e 79 119 141.392047938
e 79 120 64.3776510051
e 79 121 194.438061279
e 79 122 237.970610025
e 79 123 58.9535922301
e 79 124 109.509889665
e 79 125 164.473267709
e 79 126 89.9426302263
e 79 127 234.880506995
e 79 128 255.23555377
e 79 129 172.839110376
e 79 130 7.22691495829
e 79 131 151.235931826
e 79 132 284.853576881
e 79 133 166.203131428
e 79 134 296.755061329
e 79 135 82.5547225862
e 79 136 156.324496483
e 79 137 251.079545759
e 79 138 226.917954573
e 79 139 205.261263263
e 79 140 289.039050794
e 79 141 14.3662351096
e 79 142 264.266914665
e 79 143 9.13872448927
e 79 144 208.420713123
e 79 145 284.349765828
e 79 146 66.6715179846
e 79 147 99.8066969706
e 79 148 225.644102141
e 79 149 276.802806602
e 80 81 221.764322422
e 80 82 274.907068187
e 80 83 251.524497823
e 80 84 107.937904959
e 80 85 113.983559249
e 80 86 253.47255983
e 80 87 80.5312001587
e 80 88 121.667577807
e 80 89 116.569830203
e 80 90 42.3114034763
e 80 91 172.837481822
e 80 92 22.1023695208
e 80 93 144.310696837
e 80 94 206.204220108
e 80 95 156.641408762
e 80 96 47.257911986
e 80 97 36.7983221696
e 80 98 186.932303231
e 80 99 123.636859824
e 80 100 193.838393638
e 80 101 21.2453779982
e 80 102 147.537265922
e 80 103 271.577928998
e 80 104 194.363705566
e 80 105 167.750452294
e 80 106 214.57449864
e 80 107 243.766443917
e 80 108 273.572117913
e 80 109 211.283187646
e 80 110 143.36033286
e 80 111 55.6153370319
e 80 112 273.642050223
e 80 113 121.082976045
e 80 114 276.957131021
e 80 115 30.9533922967
e 80 116 131.972763824
e 80 117 112.365969086
e 80 118 144.570955748
e 80 119 32.519741087
e 80 120 105.033447412
e 80 121 22.0199292123
e 80 122 1.35016382126
e 80 123 239.894751693
e 80 124 0.201923258975
e 80 125 107.018849811
e 80 126 31.0337124475
e 80 127 277.596800944
e 80 128 147.942969722
e 80 129 108.912446321
e 80 130 209.593651353
e 80 131 5.86186042023
e 80 132 242.807018765
e 80 133 0.841255665634
e 80 134 49.7370201679
e 80 135 42.8070028031
e 80 136 244.340639967
e 80 137 55.2484070825
e 80 138 246.28361851
e 80 139 63.9813900065
e 80 140 243.577311431
e 80 141 296.930701834
e 80 142 177.367194721
e 80 143 134.883772566
e 80 144 78.3059865429
e 80 145 211.99281799
e 80 146 202.015561548
e 80 147 288.176930997
e 80 148 109.094897047
e 80 149 187.820420848
e 81 82 242.481003743
e 81 83 276.29150219
e 81 84 60.2309749368
e 81 85 82.903440364
e 81 86 49.3410458051
e 81 87 189.078725686
e 81 88 156.175677107
e 81 89 237.233870177
e 81 90 31.4500679129
e 81 91 79.4612667149
e 81 92 272.145460359
e 81 93 234.766034298
e 81 94 16.3532737456
e 81 95 226.664635388
e 81 96 159.952098572
e 81 97 233.267938374
e 81 98 88.0331653323
e 81 99 71.4094760067
e 81 100 176.931361859
e 81 101 247.30987027
e 81 102 161.320932824
e 81 103 122.218455978
e 81 104 99.4671369515
e 81 105 55.4073056555
e 81 106 261.096236282
e 81 107 150.455103175
e 81 108 299.067675814
e 81 109 121.881826093
e 81 110 117.302953347
e 81 111 256.853883183
e 81 112 297.101652207
e 81 113 206.075288031
e 81 114 172.631366172
e 81 115 30.2059961884
e 81 116 128.080899862
e 81 117 115.025372262
e 81 118 254.383076447
e 81 119 168.585532654
e 81 120 4.86034007336
e 81 121 207.581289009
e 81 122 259.477708739
e 81 123 32.0545473328
e 81 124 142.661641011
e 81 125 194.715440693
e 81 126 126.641946174
e 81 127 137.145143739
e 81 128 99.7360653036
e 81 129 153.887371238
e 81 130 53.2617414704
e 81 131 43.2565741679
e 81 132 78.4957000883
e 81 133 214.145385457
e 81 134 146.525130158
e 81 135 55.2007067571
e 81 136 136.001325491
e 81 137 119.435918049
e 81 138 190.481651387
e 81 139 89.7123757138
e 81 140 292.468820261
e 81 141 177.326362989
e 81 142 246.018049735
e 81 143 226.751605682
e 81 144 290.855266052
e 81 145 243.387106179
e 81 146 41.8144863823
e 81 147 148.994613111
e 81 148 131.429020162
e 81 149 156.502859791
e 82 83 269.736022471
e 82 84 278.930899248
e 82 85 135.052873358
e 82 86 104.93108164
e 82 87 298.032001058
e 82 88 295.130856949
e 82 89 132.720923668
e 82 90 49.5020886637
e 82 91 104.623116789
e 82 92 224.590397035
e 82 93 280.47521302
e 82 94 229.531447346
e 82 95 269.696990057
e 82 96 178.736199952
e 82 97 213.332725266
e 82 98 289.829830029
e 82 99 205.928432978
e 82 100 63.571449995
e 82 101 263.49130595
e 82 102 284.833163725
e 82 103 35.0541661788
e 82 104 2.7185260999
e 82 105 106.68888698
e 82 106 130.455714678
e 82 107 187.962656282
e 82 108 258.92352365
e 82 109 283.785545295
e 82 110 46.9714337654
e 82 111 169.891269108
e 82 112 64.0218573766
e 82 113 42.8083455364
e 82 114 129.678542627
e 82 115 207.736134857
e 82 116 186.235647479
e 82 117 201.202119443
e 82 118 97.569426252
e 82 119 10.6246560148
e 82 120 227.259180543
e 82 121 53.8058922674
e 82 122 64.2515370368
e 82 123 60.3601479696
e 82 124 70.8741398369
e 82 125 244.535961541
e 82 126 158.718284185
e 82 127 168.256716666
e 82 128 176.754177672
e 82 129 81.9753302944
e 82 130 224.396956993
e 82 131 237.719873088
e 82 132 188.961408686
e 82 133 71.1203664931
e 82 134 33.3115844799
e 82 135 31.1962776707
e 82 136 168.836723799
e 82 137 290.643114746
e 82 138 284.337572823
e 82 139 272.179394941
e 82 140 32.4363269157
e 82 141 226.164941
e 82 142 207.44841107
e 82 143 15.019945918
e 82 144 159.344252663
e 82 145 224.987323188
e 82 146 237.673745444
e 82 147 26.6046211827
e 82 148 133.392240149
e 82 149 52.0754995938
e 83 84 125.365604872
e 83 85 190.290141504
e 83 86 107.77438801
e 83 87 262.243002637
e 83 88 58.1134549609
e 83 89 83.4195375142
e 83 90 89.0771898371
e 83 91 107.821989554
e 83 92 235.348210961
e 83 93 168.793691014
e 83 94 69.14614229
e 83 95 94.0382266394
e 83 96 93.8765492404
e 83 97 207.294477133
e 83 98 26.4547033707
e 83 99 210.100960199
e 83 100 188.884721483
e 83 101 103.850669708
e 83 102 7.3044765214
e 83 103 153.251932673
e 83 104 151.797503309
e 83 105 194.59957354
e 83 106 280.308742915
e 83 107 230.086577052
e 83 108 294.309491224
e 83 109 77.7079489554
e 83 110 123.284680009
e 83 111 136.768176293
e 83 112 47.572792288
e 83 113 106.704663318
e 83 114 84.976183463
e 83 115 38.2620640794
e 83 116 262.648052559
e 83 117 144.801486677
e 83 118 71.2646241128
e 83 119 128.831644411
e 83 120 182.583895993
e 83 121 200.380277794
e 83 122 57.0148373214
e 83 123 33.794103486
e 83 124 131.782666477
e 83 125 291.437417625
e 83 126 145.103364067
e 83 127 98.0730499663
e 83 128 280.875784002
e 83 129 88.3412415075
e 83 130 226.557916612
e 83 131 105.146352514
e 83 132 126.924558964
e 83 133 216.617245234
e 83 134 84.2576783439
e 83 135 214.767095673
e 83 136 27.4374552158
e 83 137 94.730472065
e 83 138 60.3094757225
e 83 139 161.901452991
e 83 140 228.708642244
e 83 141 185.637624964
e 83 142 69.6472590045
e 83 143 5.36313513077
e 83 144 2.43682662777
e 83 145 37.3422168367
e 83 146 244.874281653
e 83 147 156.722704806
e 83 148 223.936376978
e 83 149 185.480724921
e 84 85 14.7706149333
e 84 86 52.1342684319
e 84 87 95.9263262025
e 84 88 265.468403435
e 84 89 140.355009996
e 84 90 217.039716166
e 84 91 13.5135936311
e 84 92 146.208798536
e 84 93 291.039257756
e 84 94 298.941783872
e 84 95 30.794788913
e 84 96 186.195967413
e 84 97 207.833802382
e 84 98 190.5447919
e 84 99 233.235415576
e 84 100 98.6858652179
e 84 101 169.146478603
e 84 102 261.435293314
e 84 103 269.092393189
e 84 104 135.995068293
e 84 105 149.465984708
e 84 106 13.6719839006
e 84 107 39.8576153967
e 84 108 299.254553282
e 84 109 268.589132873
e 84 110 15.7155369898
e 84 111 251.758228473
e 84 112 116.806123678
e 84 113 191.659818342
e 84 114 25.7492744092
e 84 115 46.9689434798
e 84 116 181.830506323
e 84 117 13.0679866901
e 84 118 97.5016143834
e 84 119 81.7029864651
e 84 120 159.349229723
e 84 121 270.912393577
e 84 122 91.1687401626
e 84 123 133.279746263
e 84 124 289.974001714
e 84 125 118.710980586
e 84 126 9.18285206065
e 84 127 76.3256722312
e 84 128 238.698283106
e 84 129 282.38727196
e 84 130 92.5523971007
e 84 131 270.938273987
e 84 132 168.287478977
e 84 133 259.336035384
e 84 134 89.1615348744
e 84 135 52.1206694715
e 84 136 297.646428187
e 84 137 146.350927609
e 84 138 278.02814337
e 84 139 90.4341376752
e 84 140 177.714528279
e 84 141 91.0758630212
e 84 142 204.71079203
e 84 143 153.526629769
e 84 144 291.389629628
e 84 145 197.48029292
e 84 146 61.0510854061
e 84 147 79.6568698024
e 84 148 47.4379692819
e 84 149 78.5110219044
e 85 86 129.237357869
e 85 87 110.047946095
e 85 88 183.951970152
e 85 89 31.2110508291
e 85 90 7.471999543
e 85 91 232.186832933
e 85 92 95.1539487452
e 85 93 55.1522945621
e 85 94 45.0869326228
e 85 95 199.403378987
e 85 96 252.429987868
e 85 97 299.575078236
e 85 98 76.7103587653
e 85 99 49.7176499772
e 85 100 31.7845398415
e 85 101 35.3551626176
e 85 102 53.5163910891
e 85 103 228.233879227
e 85 104 143.435027783
e 85 105 267.346846457
e 85 106 178.350728945
e 85 107 250.536508328
e 85 108 43.0963233512
e 85 109 165.331125821
e 85 110 252.6121859
e 85 111 96.2502830595
e 85 112 71.1122768339
e 85 113 161.681111244
e 85 114 259.687860626
e 85 115 239.911274972
e 85 116 129.048553331
e 85 117 57.3631704528
e 85 118 34.8578302138
e 85 119 270.901584661
e 85 120 159.934629611
e 85 121 274.950043313
e 85 122 64.3174738672
e 85 123 141.215345359
e 85 124 213.330465416
e 85 125 264.03696343
e 85 126 104.189203447
e 85 127 55.5053021492
e 85 128 98.7026664957
e 85 129 28.2418723005
e 85 130 90.7403478074
e 85 131 92.3384924212
e 85 132 298.677497281
e 85 133 67.3447553931
e 85 134 11.5049490447
e 85 135 195.247457456
e 85 136 205.010793437
e 85 137 118.154884422
e 85 138 233.003597881
e 85 139 106.42989006
e 85 140 253.566627181
e 85 141 125.560404592
e 85 142 77.2581772549
e 85 143 133.478289194
e 85 144 204.55406659
e 85 145 179.381072439
e 85 146 288.949361409
e 85 147 118.375765536
e 85 148 86.5107134931
e 85 149 35.2425950169
e 86 87 186.096154337
e 86 88 137.634691379
e 86 89 151.443201521
e 86 90 242.054998477
e 86 91 41.6726036099
e 86 92 20.2872480506
e 86 93 209.936567746
e 86 94 233.218012253
e 86 95 105.580608116
e 86 96 102.039198825
e 86 97 198.836271236
e 86 98 145.386509413
e 86 99 27.6060019001
e 86 100 179.080011235
e 86 101 228.455408185
e 86 102 273.497353073
e 86 103 201.442015204
e 86 104 7.90323502606
e 86 105 155.604371087
e 86 106 154.021386152
e 86 107 90.9154958043
e 86 108 223.009379326
e 86 109 209.724809435
e 86 110 299.529208653
e 86 111 45.9835369594
e 86 112 23.009864548
e 86 113 256.041016738
e 86 114 223.581329653
e 86 115 49.0056994162
e 86 116 153.628160727
e 86 117 75.5355055845
e 86 118 252.324061494
e 86 119 166.131623473
e 86 120 121.821606382
e 86 121 200.525607201
e 86 122 114.840560056
e 86 123 137.982860587
e 86 124 166.559101925
e 86 125 42.9787385251
e 86 126 52.0247787739
e 86 127 204.12114305
e 86 128 256.558695533
e 86 129 224.628875284
e 86 130 230.297772281
e 86 131 112.304701077
e 86 132 60.5160701059
e 86 133 87.0496396019
e 86 134 281.094278528
e 86 135 11.1340975708
e 86 136 286.681056102
e 86 137 130.128033659
e 86 138 62.1126627895
e 86 139 32.063253016
e 86 140 258.567529296
e 86 141 277.106968151
e 86 142 298.571956935
e 86 143 42.741746345
e 86 144 27.9585881934
e 86 145 58.3598382811
e 86 146 68.8985932346
e 86 147 199.534978835
e 86 148 225.018426555
e 86 149 296.459053746
e 87 88 79.7538927241
e 87 89 173.113552214
e 87 90 205.15156565
e 87 91 146.468042176
e 87 92 144.725709928
e 87 93 154.908355934
e 87 94 226.427268298
e 87 95 28.4260687143
e 87 96 233.006467003
e 87 97 237.282049151
e 87 98 31.2924800092
e 87 99 88.4892137585
e 87 100 208.9133587
e 87 101 250.343905712
e 87 102 22.8729518434
e 87 103 81.1681929127
e 87 104 273.957612537
e 87 105 14.5503670814
e 87 106 39.8236461873
e 87 107 261.345736152
e 87 108 71.3897843629
e 87 109 13.8958999623
e 87 110 4.94659100205
e 87 111 160.105172968
e 87 112 52.1395955558
e 87 113 282.944310745
e 87 114 108.669212648
e 87 115 272.228044277
e 87 116 85.8684015165
e 87 117 293.569341352
e 87 118 274.266529677
e 87 119 83.2345002918
e 87 120 98.0231353513
e 87 121 162.20200749
e 87 122 127.894773985
e 87 123 30.4428773672
e 87 124 268.318930241
e 87 125 98.3172264196
e 87 126 15.9875498022
e 87 127 99.0795124544
e 87 128 273.497050979
e 87 129 234.900383059
e 87 130 11.0814888158
e 87 131 297.880801005
e 87 132 5.02164337975
e 87 133 234.519942482
e 87 134 174.045499215
e 87 135 150.129756041
e 87 136 294.365397788
e 87 137 207.666156459
e 87 138 180.142055755
e 87 139 281.827121031
e 87 140 3.75881809358
e 87 141 53.9760833024
e 87 142 151.360451561
e 87 143 231.109628821
e 87 144 252.997688078
e 87 145 189.264646709
e 87 146 244.865820222
e 87 147 30.5523794431
e 87 148 270.810177068
e 87 149 68.8909175202
e 88 89 201.111796079
e 88 90 93.5062000507
e 88 91 291.009330195
e 88 92 109.557308416
e 88 93 180.8467538
e 88 94 278.552738255
e 88 95 276.114357293
e 88 96 158.375811049
e 88 97 246.789779535
e 88 98 108.568777945
e 88 99 70.9499829865
e 88 100 37.6174489126
e 88 101 68.6641278925
e 88 102 101.141947678
e 88 103 252.171171151
e 88 104 105.122313068
e 88 105 9.37350613056
e 88 106 260.268250144
e 88 107 163.614236113
e 88 108 223.777693409
e 88 109 288.828486125
e 88 110 83.4787605877
e 88 111 124.861638775
e 88 112 181.448913572
e 88 113 177.403754007
e 88 114 203.343458471
e 88 115 99.7136170331
e 88 116 114.96315789
e 88 117 61.9459964147
e 88 118 65.574365268
e 88 119 47.8166978401
e 88 120 100.573086824
e 88 121 225.29220819
e 88 122 254.57707165
e 88 123 217.328620535
e 88 124 75.765121798
e 88 125 47.7664080141
e 88 126 72.3083374166
e 88 127 133.243325668
e 88 128 124.469870623
e 88 129 118.295288588
e 88 130 176.21506468
e 88 131 238.734023764
e 88 132 57.4255038359
e 88 133 198.788600397
e 88 134 213.220632944
e 88 135 232.623401588
e 88 136 26.3436571505
e 88 137 166.386071503
e 88 138 131.914121066
e 88 139 279.206284533
e 88 140 182.671447934
e 88 141 11.530703197
e 88 142 198.812029139
e 88 143 2.92838215567
e 88 144 287.112630806
e 88 145 35.645816808
e 88 146 287.363104689
e 88 147 207.157029381
e 88 148 234.272465977
e 88 149 137.615051594
e 89 90 166.296231186
e 89 91 76.7067722797
e 89 92 206.56751475
e 89 93 287.882961196
e 89 94 246.079704862
e 89 95 200.314031339
e 89 96 98.0447731346
e 89 97 138.101298368
e 89 98 233.365187704
e 89 99 187.423386637
e 89 100 62.280635318
e 89 101 15.0112881148
e 89 102 154.740768731
e 89 103 66.870929372
e 89 104 157.166860021
e 89 105 246.704206866
e 89 106 217.751532366
e 89 107 115.651380699
e 89 108 108.932701383
e 89 109 112.207303072
e 89 110 65.6685201655
e 89 111 216.237625655
e 89 112 186.611153102
e 89 113 14.0253532702
e 89 114 269.440499403
e 89 115 248.588473918
e 89 116 200.596019059
e 89 117 230.942970639
e 89 118 92.9473255074
e 89 119 259.878748003
e 89 120 48.5346102402
e 89 121 206.961261183
e 89 122 52.3762451159
e 89 123 279.85246361
e 89 124 16.6099354985
e 89 125 30.7694570304
e 89 126 182.485490809
e 89 127 209.80073645
e 89 128 38.2158144389
e 89 129 98.838354054
e 89 130 96.1157647281
e 89 131 286.612035454
e 89 132 100.98432588
e 89 133 216.693661347
e 89 134 60.5988264599
e 89 135 236.461673162
e 89 136 6.96193826555
e 89 137 108.469016848
e 89 138 78.9865335338
e 89 139 239.182778641
e 89 140 58.4690721766
e 89 141 22.1694327405
e 89 142 65.5313252033
e 89 143 81.145127812
e 89 144 213.173889794
e 89 145 8.61303143293
e 89 146 165.788309211
e 89 147 146.164888203
e 89 148 285.740046464
e 89 149 279.113764503
e 90 91 116.101951331
e 90 92 129.802498467
e 90 93 6.54807433993
e 90 94 251.383946949
e 90 95 34.3614983369
e 90 96 69.9966392653
e 90 97 215.013108883
e 90 98 68.8493457961
e 90 99 176.394990025
e 90 100 275.597964304
e 90 101 99.2081233346
e 90 102 237.858827444
e 90 103 281.659499295
e 90 104 248.498847276
e 90 105 263.020065349
e 90 106 54.8355413056
e 90 107 88.2150240985
e 90 108 296.960482664
e 90 109 154.355345141
e 90 110 259.989172325
e 90 111 189.234806598
e 90 112 62.393296529
e 90 113 254.64217995
e 90 114 285.057393078
e 90 115 141.115286018
e 90 116 67.1524868201
e 90 117 262.570270433
e 90 118 217.196238979
e 90 119 78.9616891162
e 90 120 246.510037242
e 90 121 171.122902211
e 90 122 73.9413738065
e 90 123 47.2064433627
e 90 124 97.9227421512
e 90 125 154.318588863
e 90 126 130.219260933
e 90 127 299.940369004
e 90 128 82.9078711253
e 90 129 185.854273784
e 90 130 220.976776242
e 90 131 89.500986097
e 90 132 97.6543877675
e 90 133 53.338853978
e 90 134 274.999323504
e 90 135 94.7061147547
e 90 136 5.4166103854
e 90 137 61.0556319387
e 90 138 165.027859257
e 90 139 65.4174777701
e 90 140 184.397851129
e 90 141 287.080585069
e 90 142 153.687751312
e 90 143 41.0240322595
e 90 144 225.343586317
e 90 145 45.3027423614
e 90 146 95.8993081296
e 90 147 115.870371685
e 90 148 179.075835391
e 90 149 169.372933529
e 91 92 84.266177014
e 91 93 13.9281089033
e 91 94 255.057634897
e 91 95 155.077542015
e 91 96 236.638006998
e 91 97 223.188949547
e 91 98 229.7171108
e 91 99 283.844658174
e 91 100 36.7019621027
e 91 101 166.888017035
e 91 102 285.303813185
e 91 103 29.4617158014
e 91 104 82.1396665421
e 91 105 63.2270362726
e 91 106 176.817823551
e 91 107 290.046965414
e 91 108 1.5667222746
e 91 109 180.175218567
e 91 110 124.058681656
e 91 111 182.510917583
e 91 112 94.3365451968
e 91 113 289.29549511
e 91 114 237.019173813
e 91 115 145.540160107
e 91 116 41.3626281919
e 91 117 98.3706094581
e 91 118 23.9128827892
e 91 119 229.787195708
e 91 120 57.1483929699
e 91 121 187.79318714
e 91 122 111.487168508
e 91 123 201.601436712
e 91 124 81.6255850633
e 91 125 216.082439232
e 91 126 9.71619522563
e 91 127 153.43267985
e 91 128 219.949051808
e 91 129 144.696905161
e 91 130 256.998251709
e 91 131 170.208000736
e 91 132 50.2302328682
e 91 133 191.148482239
e 91 134 63.8040609074
e 91 135 278.002666163
e 91 136 200.30217631
e 91 137 154.675133312
e 91 138 298.349753141
e 91 139 42.9352745065
e 91 140 56.8301520172
e 91 141 148.778504757
e 91 142 23.5285584465
e 91 143 168.536809367
e 91 144 62.2480475974
e 91 145 152.316639433
e 91 146 229.656184061
e 91 147 142.444013159
e 91 148 205.011703899
e 91 149 293.628615531
e 92 93 116.37634319
e 92 94 115.742351842
e 92 95 220.916423408
e 92 96 190.817631203
e 92 97 210.30903936
e 92 98 158.402103999
e 92 99 48.9114361234
e 92 100 246.950821862
e 92 101 87.3534110556
e 92 102 196.923975897
e 92 103 94.7867933092
e 92 104 36.9853639015
e 92 105 9.307014792
e 92 106 244.611254467
e 92 107 58.5070716713
e 92 108 202.084146761
e 92 109 10.2057475206
e 92 110 260.532892876
e 92 111 158.456720139
e 92 112 251.8878686
e 92 113 56.8356333751
e 92 114 172.613758301
e 92 115 119.027924581
e 92 116 255.427884309
e 92 117 178.14440539
e 92 118 64.4712387491
